,Fecha_del_Caso,Provincia,Clasificacion,link1,medio
606,26/10/2023,Neuquén,Femicidio,https://www.infobae.com/sociedad/policiales/2023/10/26/femicidio-en-neuquen-mataron-a-una-adolescente-de-15-anos-y-detuvieron-a-su-ex-novio/,infobae
607,26/10/2023,Buenos Aires,Se Investiga - Femicidio,https://diariohoy.net/trama-urbana/encuentran-los-restos-de-una-mujer-desaparecida-desde-octubre-y-se-investiga-un-femicidio-251066,diariohoy
608,28/10/2023,Misiones,Intento de Femicidio,https://misionesonline.net/2023/10/29/femicidio-en-obera/,misionesonline
609,28/10/2023,Misiones,Intento de Femicidio Vinculado,https://misionesonline.net/2023/10/29/femicidio-en-obera/,misionesonline
610,28/10/2023,Buenos Aires,Femicidio Vinculado,https://lavozdecataratas.com/2023/10/29/san-miguel-su-hija-sufria-violencia-de-genero-intento-defenderla-y-lo-asesinaron-a-balazos/,lavozdecataratas
611,28/10/2023,Buenos Aires,Intento de Femicidio,https://www.0221.com.ar/policiales/un-hombre-secuestro-golpeo-y-quiso-matar-una-mujer-ensenada-n82559,0221
612,29/10/2023,Córdoba,Femicidio Directo,https://www.perfil.com/noticias/cordoba/asesino-a-una-mujer-e-intento-quitarse-la-vida-investigan-un-femicidio.phtml,perfil
613,29/10/2023,Buenos Aires,Femicidio,https://www.elobservador.com.uy/nota/hallan-asesinada-a-una-mujer-en-una-vivienda-en-isidro-casanova-y-detienen-a-su-pareja-2023103084416,elobservador
614,30/10/2023,Formosa,Se Investiga - Femicidio,https://www.guauformosa.com.ar/noticias/2023/10/30/22178-encontraron-muerta-a-una-joven-y-la-familia-sospecha-que-fue-asesinada-por-su-expareja,guauformosa
615,30/10/2023,Río Negro,Femicidio,https://www.rionegro.com.ar/justicia/sociedad/femicidio-en-allen-quien-era-la-victima-y-su-pareja-el-presunto-agresor-3229689/,rionegro
616,30/10/2023,Santa Fe,Intento de Femicidio,https://elsurdiario.com.ar/seguira-detenido-un-hombre-por-una-tentativa-de-femicidio/,elsurdiario
617,1/11/2023,Santiago del Estero,Femicidio Vinculado,https://informatesalta.com.ar/contenido/366692/conmocion-en-la-calle-increpo-al-novio-de-su-ex-y-lo-mato-de-una-cuchillada-en-e,informatesalta
618,1/11/2023,Neuquén,Intento de Femicidio,https://www.rionegro.com.ar/justicia/intento-de-femicidio-en-neuquen-un-hombre-apunalo-a-una-mujer-en-toma-norte-3238805/,rionegro
619,3/11/2023,Córdoba,Se Investiga - Femicidio,https://www.0221.com.ar/policiales/discutio-su-pareja-y-la-ataco-punaladas-la-plata-n83038,0221
620,5/11/2023,Buenos Aires,Intento de Femicidio,https://viapais.com.ar/tandil/intento-de-femicidio-en-tandil-un-hombre-intento-matar-a-su-expareja-en-la-via-publica/,viapais
621,5/11/2023,Santa Fe,Intento de Femicidio,https://diariocastellanos.com.ar/sucesos/2024/12/26/condenaron-a-10-anos-de-prision-a-un-hombre-por-tentativa-de-femicidio-en-rafaela.htm,diariocastellanos
622,6/11/2023,Tucumán,Femicidio,https://www.canal26.com/policiales/muerte-y-misterio-en-tucuman-una-mujer-policia-se-suicido-e-investigan-si-fue-instigada-por-su-pareja--356100,canal26
623,6/11/2023,Buenos Aires,Intento de Femicidio,https://www.0223.com.ar/nota/2023-11-6-10-29-0-brutal-intento-de-femicidio-se-escondio-detras-de-un-arbol-para-emboscar-a-su-ex-y-le-disparo-en-el-ojo,0223
624,7/11/2023,Buenos Aires,Se Investiga - Femicidio,https://www.clarin.com/policiales/adolescente-murio-quemada-casa-bella-vista-familia-apunta-novio_0_589KeoFvxD.html,clarin
625,7/11/2023,Buenos Aires,Femicidio,https://www.diariopopular.com.ar/policiales/daireaux-un-hombre-mato-punaladas-su-expareja-n753229,diariopopular
626,7/11/2023,Buenos Aires,Intento de Femicidio,https://www.0221.com.ar/policiales/discutio-su-pareja-y-la-ataco-punaladas-la-plata-n83038,0221
627,8/11/2023,Santiago del Estero,Femicidio,https://sursantiago.com.ar/policiales/2023/11/08/femicidio-en-quimili-una-joven-madre-fue-asesinada-con-un-arma-blanca,sursantiago
628,9/11/2023,Santa Fe,Intento de Femicidio,https://www.elciudadanoweb.com/lo-buscan-por-apunalar-a-mansalva-a-una-joven-en-barrio-la-ceramica/,elciudadanoweb
629,10/11/2023,Misiones,Femicidio,https://misionesonline.net/2023/11/10/femicidio-y-suicidio-en-misiones-4/,misionesonline
630,11/11/2023,Buenos Aires,Intento de Femicidio,https://www.diariodemocracia.com/policiales/292278-agredio-arma-blanca-su-pareja-general-arenales/,diariodemocracia
631,11/11/2023,Ciudad Autónoma de Buenos Aires,Transfemicidio,https://elargentinodiario.com.ar/generos/violencia-de-genero/11/11/2023/transfemicidio-en-balvanera-mataron-de-una-punalada-a-zoe-lopez-referenta-del-gondolin/,elargentinodiario
632,12/11/2023,Santiago del Estero,Intento de Femicidio,https://www.notife.com/horror-en-santiago-del-estero-cito-a-su-expareja-en-una-plaza-la-apunalo-y-ella-logro-escapar-y-denunciarlo,notife
633,13/11/2023,Buenos Aires,Intento de Femicidio,https://www.lacapitalmdp.com/dos-casos-de-violencia-de-genero-en-distintos-puntos-de-la-ciudad/,lacapitalmdp
634,13/11/2023,San Juan,Intento de Femicidio,https://www.diarioelzondasj.com.ar/300918-imputan-al-hombre-que-rocia-con-nafta-a-su-pareja-policia,diarioelzondasj
635,13/11/2023,Santa Cruz,Intento de Femicidio,https://laopinionaustral.com.ar/caleta-olivia/violencia-de-genero-en-caleta-olivia-fue-hasta-la-casa-de-su-ex-la-golpeo-y-efectuo-disparos-al-aire-330898.html,laopinionaustral
636,14/11/2023,San Juan,Intento de Femicidio,"https://www.telesoldiario.com/426796-rivadavia-un-hombre-rocio-con-nafta-a-su-pareja-y-la-quiso-prender-fuego-, https://www.canal13sanjuan.com/judicial/2024/3/14/seguira-preso-el-hombre-acusado-de-rociar-con-nafta-su-pareja-223560.html",telesoldiario
637,15/11/2023,Buenos Aires,Femicidio,"https://www.lanueva.com/nota/2023-11-16-11-12-0-femicidio-me-dejaron-un-vacio-tremendo-solo-pido-justicia, http://infopigue.com/detuvieron-al-femicida-de-clara/, https://www.diarioderivera.com.ar/2024/01/20/detienen-a-un-hombre-por-el-femicidio-de-una-mujer-en-pigue/",lanueva
638,17/11/2023,Neuquén,Femicidio,"https://www.mejorinformado.com/policiales/2023/11/17/femicidio-en-neuquen-mato-su-expareja-luego-intento-suicidarse-113984.html, https://www.lmneuquen.com/policiales/femicidio-loteo-social-murio-el-policia-que-asesino-su-esposa-n1073526, https://www.contextotucuman.com/nota/311748/femicidio-en-neuquen-la-victima-habia-pedido-custodia-policial-porque-le-tenia-miedo-a-su-pareja.html",mejorinformado
639,17/11/2023,Santa Cruz,Femicidio,"https://laopinionaustral.com.ar/edicion-impresa/brutal-y-perturbador-femicidio-en-las-heras-la-mato-de-20-punaladas-tiro-su-cuerpo-a-la-calle-y-perros-le-deboraron-un-brazo-333088.html, https://laopinionaustral.com.ar/las-heras/femicidio-en-las-heras-la-llamativa-frase-de-nelson-saldivia-tras-ser-detenido-por-el-crimen-333530.html, https://www.red43.com.ar/nota/2023-11-30-16-3-57-femicidio-en-santa-cruz-sospechan-que-la-mujer-asesinada-por-un-ex-pastor-era-victima-de-trata",laopinionaustral
640,18/11/2023,Buenos Aires,Intento de Femicidio,https://sinfiltro.ar/una-mujer-quedo-internada-luego-de-ser-atacada-a-golpes-en-zarate-y-por-la-agresion-buscan-al-novio/,sinfiltro
641,19/11/2023,Misiones,Intento de Femicidio,https://misionesonline.net/2023/11/20/intento-de-femicidio-en-eldorado/,misionesonline
642,19/11/2023,Ciudad Autónoma de Buenos Aires,Se Investiga - Femicidio,https://www.minutouno.com/sociedad/barracas/hallan-el-cuerpo-carbonizado-una-mujer-y-detienen-un-sospechoso-n5882561,minutouno
643,19/11/2023,Entre Ríos,Intento de Femicidio,https://www.lavoz901.com/noticias/ebrio-golpe-a-su-pareja-e-intent-agredir-a-funcionarios-policiales.htm,lavoz901
644,20/11/2023,Salta,Intento de Femicidio,https://www.nuevodiariodesalta.com.ar/noticias/judiciales-6/un-detenido-tras-una-denuncia-mediatica-por-intento-de-femicidio-84185,nuevodiariodesalta
645,20/11/2023,Salta,Intento de Femicidio Vinculado,https://www.nuevodiariodesalta.com.ar/noticias/judiciales-6/un-detenido-tras-una-denuncia-mediatica-por-intento-de-femicidio-84185,nuevodiariodesalta
646,21/11/2023,Tucumán,Femicidio,"https://www.primerafuente.com.ar/noticias/113411/ministerio-fiscal-investiga-presunto-femicidio-seguido-suicidio-villa-9-julio, https://bieninformados.com.ar/contenido/26878/femicidio-en-tucuman-mato-a-su-pareja-y-luego-se-quito-la-vida",primerafuente
647,21/11/2023,Córdoba,Femicidio Vinculado,"https://www.bigbangnews.com/policiales/mama-veni-favor-fue-violada-brutalmente-asesinada-su-padrastro-cordoba-n87110, https://www.diariouno.com.ar/policiales/femicidio-asesinaron-una-joven-16-anos-y-el-crimen-detuvieron-la-expareja-su-madre-n1252328",bigbangnews
648,21/11/2023,Río Negro,Intento de Femicidio,"https://www.elcordillerano.com.ar/noticias/2023/11/22/175946-intento-de-femicidio-encerro-a-su-ex-pareja-en-su-domicilio-y-prendio-fuego-la-vivienda, https://lcr.com.ar/intento-de-femicidio-detienen-a-un-hombre-que-provoco-el-incendio-de-una-vivienda/, https://www.lcr.com.ar/noticias/2025/03/11/29254-comenzo-el-juicio-contra-un-hombre-de-regina-que-agredio-e-intento-quemar-la-casa-de-su-expareja",elcordillerano
649,22/11/2023,Buenos Aires,Femicidio,https://www.notife.com/femicidio-en-buenos-aires-hallaron-muerta-a-una-joven-de-21-anos-en-su-departamento,notife
650,22/11/2023,Santa Fe,Femicidio,"https://www.unosantafe.com.ar/policiales/conmocion-gobernador-crespo-mato-su-ex-pareja-cinco-disparos-plena-via-publica-y-luego-se-suicido-n10103210.html, https://www.losandes.com.ar/policiales/femicidio-en-santa-fe-se-subio-al-auto-de-su-expareja-la-mato-a-balazos-y-luego-se-suicido/",unosantafe
651,23/11/2023,Chubut,Intento de Femicidio,"https://www.0264noticias.com.ar/noticias/2023/11/23/55713-horror-los-detalles-del-ataque-brutal-en-rawson, https://www.delsurdiario.com/27851-intento-de-feminicidio-en-rawson-desde-el-area-de-la-mujer-confirmaron-que-el-agresor-violo-la-prohibicion-de-acercamiento-",0264noticias
652,23/11/2023,Chubut,Intento de Femicidio Vinculado,https://www.diariodecuyo.com.ar/policiales/Como-era-la-relacion-del-tirador-con-su-familia-y-la-cronica-de-una-noche-horrorosa--20231123-0036.html,diariodecuyo
653,23/11/2023,Chubut,Intento de Femicidio Vinculado,https://www.delsurdiario.com/27854-intento-de-femicidio-en-rawson-el-estado-del-nene-de-9-anos-es-gravisimo,delsurdiario
654,24/11/2023,Córdoba,Intento de Femicidio,https://www.radiocanal.com.ar/noticia/la-calera-una-joven-fue-atacada-a-punaladas-por-su-expareja-en-un-presunto-intento-de-femicidio-159954,radiocanal
655,25/11/2023,Buenos Aires,Intento de Femicidio,https://www.0221.com.ar/policiales/violencia-genero-la-plata-mantuvo-retenida-su-ex-la-golpeo-y-asfixio-una-discusion-n83951,0221
656,25/11/2023,Salta,Intento de Femicidio,https://valledelermahoy.com.ar/2023/11/25/intento-de-femicidio-en-rosario-de-lerma-un-hombre-ataco-con-un-cuchillo-a-su-ex-pareja/,valledelermahoy
657,26/11/2023,Buenos Aires,Femicidio,"https://radio3cadenapatagonia.com.ar/hallan-el-cuerpo-quemado-de-una-mujer-en-baradero-y-detienen-a-su-pareja/, https://www.telam.com.ar/notas/202311/648251-detencion-padre-hijas-mujer-asesinada-baradero.html",radio3cadenapatagonia
658,26/11/2023,Santa Fe,Femicidio,https://www.lacapital.com.ar/tras-una-larga-agonia-murio-una-mujer-baleada-noviembre-barrio-godoy-n10106262.html,lacapital
659,26/11/2023,Río Negro,Intento de Femicidio,https://laopinionaustral.com.ar/policiales/una-mujer-fue-baleada-en-general-roca-y-buscan-a-su-pareja-por-intento-de-femicidio-338416.html,laopinionaustral
660,26/11/2023,Chubut,Intento de Femicidio,https://www.elchubut.com.ar/puerto-madryn/2023-11-26-20-29-0-violencia-de-genero-un-hombre-le-disparo-a-su-mujer-frente-a-su-hija,elchubut
661,26/11/2023,Río Negro,Intento de Femicidio,https://www.noticiasnqn.com.ar/noticias/2023/11/28/287054-intento-de-femicidio-en-cervantes-quedo-imputado-por-incendiar-la-casa-de-su-expareja-y-no-podra-ver-a-sus-dos-pequenos-hijos,noticiasnqn
662,26/11/2023,Tucumán,Intento de Femicidio,https://nexosdigital.com.ar/2023/11/27/una-mujer-lucha-por-su-vida-luego-de-un-intento-de-femicidio/,nexosdigital
663,26/11/2023,Santa Fe,Femicidio,https://www.notife.com/conmocion-en-andino-hallaron-muerta-a-una-mujer-a-la-vera-del-rio-carcarana,notife
664,27/11/2023,Mendoza,Intento de Femicidio,"https://www.diarioinfoya.com.ar/san-rafael/investigan-un-intento-de-femicidio-una-mujer-se-quemo-el-50-del-cuerpo/, https://www.diariouno.com.ar/policiales/una-mujer-esta-internada-grave-estado-ser-prendida-fuego-su-pareja-san-rafael-n1254824",diarioinfoya
665,27/11/2023,Santa Fe,Femicidio,https://www.infobae.com/sociedad/policiales/2023/11/27/sicarios-asesinaron-de-10-tiros-a-una-mujer-a-metros-de-un-conocido-bunker-de-droga-en-rosario/,infobae
666,27/11/2023,Buenos Aires,Intento de Femicidio,https://www.lacapitalmdp.com/intento-de-femicidio-en-villa-lourdes-mejora-la-mujer-y-detuvieron-al-acusado/,lacapitalmdp
667,29/11/2023,Buenos Aires,Intento de Femicidio,https://www.labuenainfo.com/noticia/apunalan-a-una-mujer-en-berisso-y-por-el-intento-de-femicidio-detienen-a-la-pareja,labuenainfo
668,29/11/2023,Buenos Aires,Femicidio,https://www.telam.com.ar/notas/202311/648093-policia-femicidio-pareja-tristan-suarez.html,telam
669,1/12/2023,Neuquén,Femicidio Directo,"https://www.pagina12.com.ar/691152-hallaron-el-cuerpo-de-rosana-artigas-en-un-tambor-de-200-lit, https://www-infobae-com.cdn.ampproject.org/v/s/www.infobae.com/sociedad/policiales/2023/12/02/femicidio-en-neuquen-hallaron-el-cuerpo-de-una-mujer-dentro-de-un-tambor-de-200-litros-en-un-rio-y-detuvieron-a-su-ex-novio/?amp_gsa=1&amp_js_v=a9&outputType=amp-type&usqp=mq331AQIUAKwASCAAgM%3D#amp_tf=De%20%251%24s&aoh=17015392151548&csi=1&referrer=https%3A%2F%2Fwww.google.com&ampshare=https%3A%2F%2Fwww.infobae.com%2Fsociedad%2Fpoliciales%2F2023%2F12%2F02%2Ffemicidio-en-neuquen-hallaron-el-cuerpo-de-una-mujer-dentro-de-un-tambor-de-200-litros-en-un-rio-y-detuvieron-a-su-ex-novio%2F",pagina12
670,1/12/2023,Río Negro,Intento de Femicidio,https://www.anroca.com.ar/noticias/2023/12/02/153623-intento-de-femicidio-una-menor-herida-por-un-disparo-de-arma-de-fuego,anroca
671,1/12/2023,Buenos Aires,Intento de Femicidio,https://www.cronica.com.ar/policiales/Hirio-a-su-pareja-e-intento-resistirse-con-tres-cuchillos-del-arresto-20231201-0225.html,cronica
672,2/12/2023,Chaco,Intento de Femicidio,https://www.diarionorte.com/245193-intento-de-femicidio-en-coronel-du-graty-el-agresor-esta-profugo,diarionorte
673,2/12/2023,Córdoba,Femicidio,https://lmdiario.com.ar/contenido/434574/encontraron-el-cuerpo-de-la-mujer-desaparecida-en-oncativo-y-detuvieron-a-su-ex-,lmdiario
674,3/12/2023,Buenos Aires,Femicidio,https://www.elliberal.com.ar/nota/9663/2023/12/su-pareja-dijo-que-la-habian-matado-en-un-asalto-pero-luego-confeso-el-femicidio,elliberal
675,3/12/2023,Mendoza,Femicidio,"https://www-mendozapost-com.cdn.ampproject.org/v/s/www.mendozapost.com/policiales/tres-femicidios-mendoza-en-una-semana/?amp_gsa=1&amp_js_v=a9&usqp=mq331AQIUAKwASCAAgM%3D#amp_tf=De%20%251%24s&aoh=17022510755687&referrer=https%3A%2F%2Fwww.google.com&ampshare=https%3A%2F%2Fwww.mendozapost.com%2Fpoliciales%2Ftres-femicidios-mendoza-en-una-semana%2F, https://www.elcuyano.com/femicidio-en-san-carlos-imputan-a-la-pareja-y-al-cunado-de-la-victima/, https://www.sitioandino.com.ar/policiales/femicidio-marlene-quiroga-la-causa-quedo-detenidos-n5669110",ampproject
676,3/12/2023,Córdoba,Se Investiga - Femicidio,https://canalc.com.ar/una-joven-fue-internada-tras-caer-de-las-escaleras-sospechan-de-su-pareja/,canalc
677,3/12/2023,Chaco,Intento de Femicidio,https://diarioprimeralinea.com.ar/362489-otro-caso-de-violencia-de-genero-ahora-en-resistencia-detuvieron-a-un-hombre-acusado-de-golpear-a-su-pareja/,diarioprimeralinea
678,3/12/2023,Neuquén,Intento de Femicidio Vinculado,https://www.rionegro.com.ar/justicia/acusan-a-un-soldado-de-rociar-con-nafta-a-una-mujer-e-intentar-quemarla-en-zapala-3293581/,rionegro
679,4/12/2023,Buenos Aires,Femicidio,https://infocielo.com/judiciales-y-policiales/horror-zarate-murio-la-jubilada-atacada-su-nieto-n776657,infocielo
680,5/12/2023,Mendoza,Femicidio,"https://www.minutouno.com/sociedad/mendoza/brutal-femicidio-un-hombre-mato-punaladas-su-exmujer-n5892996, https://www.diariotiempo.com.ar/policiales/policiales-en-mendoza/un-hombre-fue-detenido-por-otro-femicidio-en-mendoza-tras-intentar-escapar-de-la-policia/",minutouno
681,7/12/2023,Buenos Aires,Femicidio,https://www.inforegion.com.ar/2023/12/07/brutal-femicidio-en-la-plata-una-adolescente-de-15-anos-fue-golpeada-y-arrojada-desde-un-balcon/,inforegion
682,7/12/2023,Río Negro,Femicidio,https://www.rionegro.com.ar/policiales/apunalaron-a-una-mujer-en-pleno-centro-de-bariloche-que-se-sabe-del-hecho-3298982/,rionegro
683,8/12/2023,Buenos Aires,Femicidio,https://www.clarin.com/policiales/horror-tigre-baleo-expareja-quiso-retomar-relacion-provoco-muerte-cerebral-suicido_0_NH0NxffuIH.html,clarin
684,8/12/2023,Mendoza,Femicidio,https://www.mendozapost.com/policiales/femicidio-lujan-apunalo-ivan-juarez/,mendozapost
685,8/12/2023,Misiones,Intento de Femicidio,https://www.primeraedicion.com.ar/nota/100761664/posadas-agente-penitenciario-ataco-a-golpes-a-su-pareja/,primeraedicion
686,8/12/2023,Santa Fe,Intento de Femicidio,https://www.sur24.com.ar/noticias/un-hombre-ahorco-a-su-ex-pareja-y-casi-la-mata,sur24
687,9/12/2023,Tucumán,Femicidio,https://www.minutouno.com/sociedad/tucuman/un-joven-mato-su-pareja-y-se-suicido-tirandose-un-balcon-n5895319,minutouno
688,10/12/2023,Santa Fe,Se Investiga - Femicidio,https://www.conclusion.com.ar/policiales/una-joven-embarazada-de-cinco-meses-fue-asesinada-en-san-lorenzo/12/2023/,conclusion
689,10/12/2023,Buenos Aires,Femicidio,https://nexonorte.com.ar/nota/18174/conmocion-en-villa-elisa-quemo-viva-a-su-expareja-fue-detenido-y-eligio-el-silencio/,nexonorte
690,10/12/2023,Jujuy,Intento de Femicidio,https://www.jujuyalmomento.com/embarazada/palpala-una-mujer-embarazada-fue-asfixiada-y-golpeada-su-ex-pareja-n163252,jujuyalmomento
691,11/12/2023,Mendoza,Intento de Femicidio,https://www.sitioandino.com.ar/policiales/un-hombre-intento-matar-su-ex-pareja-chocando-el-auto-un-paredon-n5667895,sitioandino
692,11/12/2023,Salta,Intento de Femicidio,https://www.vocescriticas.com/noticias/2023/12/11/149218-conmocion-en-oran-una-mujer-sufrio-un-brutal-intento-de-femicidio-por-parte-de-su-pareja,vocescriticas
693,11/12/2023,Buenos Aires,Intento de Femicidio,https://radio3cadenapatagonia.com.ar/tenia-restriccion-de-acercamiento-y-ataco-a-su-expareja-con-una-barra/,radio3cadenapatagonia
694,12/12/2023,Buenos Aires,Femicidio Vinculado,https://www.infobae.com/sociedad/policiales/2023/12/12/violo-una-perimetral-fue-a-la-casa-de-su-ex-en-campana-y-mato-a-un-amigo-de-ella/,infobae
695,12/12/2023,Córdoba,Femicidio,https://hoydia.com.ar/sucesos/detienen-a-la-pareja-de-una-mujer-hallada-muerta-que-habia-advertido-que-sufria-violencia-de-genero/,hoydia
696,12/12/2023,Corrientes,Femicidio,https://www.clarin.com/policiales/papa-matando-mama-aterrador-aviso-nena-9-anos_0_4FH6eeNbrV.html,clarin
697,12/12/2023,Neuquén,Intento de Femicidio,https://www.noticiasnqn.com.ar/noticias/2023/12/12/287926-nuevo-intento-de-femicidio-en-neuquen-el-hombre-intento-suicidarse-en-villa-ceferino,noticiasnqn
698,12/12/2023,Mendoza,Intento de Femicidio,https://mendozatoday.com.ar/2023/12/13/rescataron-a-una-joven-embarazada-victima-de-violencia-de-genero-en-tupungato/,mendozatoday
699,12/12/2023,Formosa,Intento de Femicidio,https://www.xn--lamaanaonline-lkb.com.ar/noticia/79949/carcel-del-b-san-antonio-est-condenado-por-femicidio-y-apual-a-su-pareja-durante-la-visita-conyugal/,xn--lamaanaonline-lkb
700,13/12/2023,Buenos Aires,Femicidio,https://www.a24.com/policiales/femicidio-campana-mato-su-esposa-y-luego-se-suicido-n1262975,a24
